iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
18500,4736000,256,0.034028,3.4441,0.015858,4.7500
18600,4761600,256,0.042182,3.6621,0.017351,4.7500
18700,4787200,256,0.045678,3.8584,0.065879,4.7500
18800,4812800,256,0.038069,3.4364,0.038107,4.5000
18900,4838400,256,0.043201,2.8048,0.039139,4.0000
19000,4864000,256,0.040017,2.4366,0.043290,4.0000
19100,4889600,256,0.039935,2.8382,0.008335,4.0000
19200,4915200,256,0.041477,2.8982,0.061706,4.0000
19300,4940800,256,0.038039,1.8314,0.027296,3.0000
19400,4966400,256,0.040201,3.1630,0.039390,4.0000
19500,4992000,256,0.040859,3.1211,0.039314,4.0000
19600,5017600,256,0.042048,3.1806,0.033748,4.0000
19700,5043200,256,0.038135,3.3243,0.022185,4.0000
19800,5068800,256,0.037948,3.2664,0.034826,4.0000
19900,5094400,256,0.039952,3.6873,0.035077,4.0000
20000,5120000,256,0.037031,3.7182,0.040989,4.0000
