iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.028880,2.1440,0.024806,1.0000
200,51200,256,0.028215,3.3859,0.042049,4.0000
300,76800,256,0.031360,2.8650,0.030793,2.5000
400,102400,256,0.026842,2.8464,0.028814,1.7500
500,128000,256,0.028001,2.2954,0.023308,2.0000
600,153600,256,0.026663,1.9402,0.038361,1.5000
700,179200,256,0.029469,2.3419,0.018026,2.0000
800,204800,256,0.026119,2.5237,0.024914,1.5000
900,230400,256,0.029184,1.6817,0.024390,2.0000
1000,256000,256,0.025883,1.7849,0.014500,1.5000
1100,281600,256,0.027103,1.7308,0.048572,2.0000
1200,307200,256,0.029861,1.8975,0.033593,1.5000
1300,332800,256,0.026764,1.5165,0.025830,1.5000
1400,358400,256,0.026311,1.5500,0.022029,1.5000
1500,384000,256,0.028555,1.5273,0.022301,1.5000
1600,409600,256,0.026840,1.5301,0.034463,1.5000
1700,435200,256,0.029208,1.5497,0.026843,1.5000
1800,460800,256,0.027123,1.6399,0.045368,1.5000
1900,486400,256,0.027000,1.5982,0.029535,1.5000
2000,512000,256,0.030172,1.6208,0.019504,1.5000
2100,537600,256,0.026517,1.6124,0.030910,1.5000
2200,563200,256,0.027743,1.5114,0.010776,1.5000
2300,588800,256,0.025148,1.5413,0.044880,1.5000
2400,614400,256,0.025492,1.5567,0.007737,1.5000
2500,640000,256,0.028055,1.5269,0.041784,1.5000
2600,665600,256,0.030119,1.6174,0.012142,1.7500
2700,691200,256,0.026091,1.5751,0.017351,1.7500
2800,716800,256,0.029603,1.6589,0.043456,1.7500
2900,742400,256,0.028263,1.6977,0.030183,1.7500
3000,768000,256,0.027603,1.6710,0.020420,1.7500
3100,793600,256,0.028188,1.6645,0.021172,1.7500
3200,819200,256,0.026292,1.6833,0.026666,1.7500
3300,844800,256,0.029999,1.6125,0.048682,1.5000
3400,870400,256,0.027596,1.5752,0.073211,2.2500
3500,896000,256,0.028486,1.5621,0.044961,1.7500
3600,921600,256,0.027009,1.9696,0.008313,2.5000
3700,947200,256,0.027687,1.4410,0.038242,2.2500
3800,972800,256,0.030219,1.4524,0.037459,2.2500
3900,998400,256,0.030445,1.5562,0.017881,1.7500
4000,1024000,256,0.025518,1.4714,0.038897,1.7500
4100,1049600,256,0.024154,1.5053,0.012093,1.7500
4200,1075200,256,0.027720,1.5204,0.028266,1.7500
4300,1100800,256,0.029848,1.5962,0.016600,2.2500
4400,1126400,256,0.030216,1.4894,0.031430,1.5000
4500,1152000,256,0.028296,1.5057,0.022669,1.5000
4600,1177600,256,0.024187,1.4346,0.036934,1.5000
4700,1203200,256,0.024843,1.5020,0.026609,1.5000
4800,1228800,256,0.027162,1.5421,0.013159,1.5000
4900,1254400,256,0.027976,1.5923,0.014494,1.5000
5000,1280000,256,0.028047,1.5125,0.004314,1.7500
5100,1305600,256,0.026690,1.4449,0.037380,1.5000
5200,1331200,256,0.026402,1.4601,0.044142,1.5000
5300,1356800,256,0.027868,1.4935,0.016779,1.2500
5400,1382400,256,0.027539,1.4458,0.013721,1.2500
5500,1408000,256,0.029342,1.4159,0.030597,1.2500
5600,1433600,256,0.027364,1.3934,0.040440,1.2500
5700,1459200,256,0.027952,1.3563,0.029963,2.2500
5800,1484800,256,0.026469,1.3892,0.025774,1.2500
5900,1510400,256,0.028887,1.5234,0.028777,1.2500
6000,1536000,256,0.025753,1.4683,0.043516,1.2500
6100,1561600,256,0.027896,1.4331,0.036449,1.2500
6200,1587200,256,0.028818,1.5210,0.020071,1.2500
