iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.027994,1.0123,0.077987,1.0000
200,51200,256,0.028251,1.0390,0.016054,1.0000
300,76800,256,0.026602,1.0648,0.032273,1.0000
400,102400,256,0.029050,1.0528,0.026323,1.0000
500,128000,256,0.027987,1.2312,0.016287,1.0000
600,153600,256,0.027305,1.2171,0.020368,1.0000
700,179200,256,0.026846,1.1526,0.066508,1.0000
800,204800,256,0.027068,1.5725,0.019148,1.5000
900,230400,256,0.026462,1.1294,0.035395,1.0000
1000,256000,256,0.025163,1.2087,0.062646,1.2500
1100,281600,256,0.029852,1.1108,0.032588,1.0000
1200,307200,256,0.027779,1.0693,0.041119,1.0000
1300,332800,256,0.024517,1.0845,0.012064,1.0000
1400,358400,256,0.027126,1.1446,0.053861,1.2500
1500,384000,256,0.028993,1.0565,0.008699,1.0000
1600,409600,256,0.025776,1.0783,0.015793,1.0000
1700,435200,256,0.028856,1.0651,0.011343,1.0000
1800,460800,256,0.025026,1.1019,0.023670,1.0000
1900,486400,256,0.026799,1.0475,0.037310,1.0000
2000,512000,256,0.028257,1.1383,0.014677,1.0000
2100,537600,256,0.028677,1.0941,0.018501,1.0000
2200,563200,256,0.030686,1.1528,0.044353,1.0000
2300,588800,256,0.026523,1.0219,0.016233,1.0000
2400,614400,256,0.028024,1.0165,0.033084,1.0000
2500,640000,256,0.029170,1.0042,0.042094,1.0000
2600,665600,256,0.025879,1.0097,0.019125,1.0000
2700,691200,256,0.029139,1.0382,0.030333,1.0000
2800,716800,256,0.026800,1.0373,0.005083,1.0000
2900,742400,256,0.025671,1.0390,0.028564,1.0000
3000,768000,256,0.029068,1.0208,0.016626,1.0000
3100,793600,256,0.024338,1.0284,0.011897,1.0000
3200,819200,256,0.025868,1.0335,0.022048,1.0000
3300,844800,256,0.024433,1.0530,0.075555,1.0000
3400,870400,256,0.026735,1.0119,0.026913,1.0000
3500,896000,256,0.026984,1.0190,0.026378,1.0000
3600,921600,256,0.030717,1.0157,0.015267,1.0000
3700,947200,256,0.031965,1.0243,0.040732,1.0000
3800,972800,256,0.027770,1.0160,0.046025,1.0000
3900,998400,256,0.031542,1.0133,0.029480,1.0000
4000,1024000,256,0.029842,1.0087,0.010727,1.0000
4100,1049600,256,0.027311,1.0169,0.037301,1.0000
4200,1075200,256,0.028736,1.0089,0.058203,1.0000
4300,1100800,256,0.027551,1.0182,0.012288,1.0000
4400,1126400,256,0.028887,1.0168,0.007259,1.0000
4500,1152000,256,0.026475,1.0136,0.047279,1.0000
4600,1177600,256,0.026067,1.0094,0.047549,1.0000
4700,1203200,256,0.026459,1.0402,0.035751,1.0000
4800,1228800,256,0.028474,1.0012,0.021211,1.0000
4900,1254400,256,0.026864,1.0076,0.037701,1.0000
5000,1280000,256,0.028819,1.0103,0.021973,1.0000
5100,1305600,256,0.028319,1.0029,0.028668,1.0000
5200,1331200,256,0.026156,1.0162,0.028016,1.0000
5300,1356800,256,0.029500,1.0035,0.027615,1.0000
5400,1382400,256,0.030879,1.0067,0.039970,1.0000
5500,1408000,256,0.025855,1.0311,0.030629,1.0000
5600,1433600,256,0.029575,1.0087,0.036935,1.0000
5700,1459200,256,0.026048,1.0214,0.027676,1.0000
5800,1484800,256,0.028705,1.0256,0.013933,1.0000
5900,1510400,256,0.027634,1.0187,0.014957,1.0000
6000,1536000,256,0.026704,1.1317,0.038068,1.0000
6100,1561600,256,0.028010,1.0973,0.039471,1.0000
6200,1587200,256,0.028976,1.0508,0.014171,1.0000
6300,1612800,256,0.027743,1.0872,0.018848,1.0000
6400,1638400,256,0.026963,1.0453,0.027573,1.0000
6500,1664000,256,0.026224,1.3025,0.036863,1.2500
6600,1689600,256,0.027765,1.1398,0.015876,1.0000
6700,1715200,256,0.030657,1.1370,0.034617,1.2500
6800,1740800,256,0.027453,1.5701,0.039243,1.7500
6900,1766400,256,0.028984,1.4102,0.030620,1.5000
7000,1792000,256,0.028296,1.1080,0.032559,1.0000
7100,1817600,256,0.029625,1.0881,0.013741,1.0000
7200,1843200,256,0.029190,1.0407,0.033331,1.0000
7300,1868800,256,0.030063,1.0516,0.023408,1.0000
7400,1894400,256,0.031144,1.0281,0.031266,1.0000
7500,1920000,256,0.025671,1.0847,0.032325,1.0000
7600,1945600,256,0.029070,1.0370,0.016179,1.0000
7700,1971200,256,0.025860,1.0396,0.025663,1.0000
7800,1996800,256,0.026996,1.1485,0.023484,1.2500
7900,2022400,256,0.026049,1.0290,0.011506,1.0000
8000,2048000,256,0.025752,1.0354,0.054911,1.0000
8100,2073600,256,0.027994,1.0536,0.024219,1.0000
8200,2099200,256,0.026281,1.0291,0.026733,1.0000
8300,2124800,256,0.026928,1.0390,0.021271,1.0000
8400,2150400,256,0.027384,1.0167,0.019833,1.0000
8500,2176000,256,0.026677,1.0482,0.066524,1.0000
8600,2201600,256,0.025793,1.0606,0.033555,1.0000
8700,2227200,256,0.024414,1.0322,0.013727,1.0000
8800,2252800,256,0.028494,1.0650,0.025175,1.0000
8900,2278400,256,0.028944,1.0167,0.017451,1.0000
9000,2304000,256,0.029575,1.0481,0.025436,1.0000
9100,2329600,256,0.027053,1.0334,0.009847,1.0000
9200,2355200,256,0.030349,1.0204,0.020086,1.0000
9300,2380800,256,0.027544,1.0109,0.004980,1.0000
9400,2406400,256,0.023369,1.0066,0.030457,1.0000
9500,2432000,256,0.031334,1.0441,0.008353,1.0000
9600,2457600,256,0.028587,1.0439,0.022232,1.0000
9700,2483200,256,0.023561,1.0130,0.038322,1.0000
9800,2508800,256,0.025045,1.0523,0.046197,1.0000
9900,2534400,256,0.028519,1.0554,0.033775,1.0000
10000,2560000,256,0.026041,1.0417,0.020053,1.0000
10100,2585600,256,0.027867,1.0352,0.028705,1.0000
