iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.737799,6.1069,0.658971,6.0000
200,51200,256,0.875102,6.7899,0.849381,7.0000
300,76800,256,0.922258,7.0113,0.915791,7.0000
400,102400,256,0.931365,7.0459,0.921535,7.0000
500,128000,256,0.947057,7.1276,0.951333,7.0000
600,153600,256,0.952376,7.1800,0.964802,7.0000
700,179200,256,0.958205,7.0491,0.967384,7.0000
800,204800,256,0.974686,7.0990,0.967933,7.0000
900,230400,256,0.969591,7.1648,0.984729,7.0000
1000,256000,256,0.962795,7.1990,0.983900,7.0000
1100,281600,256,0.959087,7.1181,0.981780,7.0000
1200,307200,256,0.967784,7.1189,0.972376,7.0000
1300,332800,256,0.961402,7.1639,0.981215,7.0000
1400,358400,256,0.977859,7.1760,0.964909,7.0000
1500,384000,256,0.974342,7.1486,0.983473,7.0000
1600,409600,256,0.962034,7.1575,0.991746,7.0000
1700,435200,256,0.975741,7.1296,0.987354,7.0000
1800,460800,256,0.980340,7.1574,0.985182,7.0000
1900,486400,256,0.982655,7.1485,0.979125,7.0000
2000,512000,256,0.962076,7.1164,0.967650,7.0000
2100,537600,256,0.974956,7.1334,0.991972,7.0000
2200,563200,256,0.980125,7.1426,0.991646,7.0000
2300,588800,256,0.976741,7.1098,0.990985,7.0000
2400,614400,256,0.980073,7.1783,0.988754,7.0000
2500,640000,256,0.978152,7.1397,0.986289,7.0000
2600,665600,256,0.981086,7.1092,0.976539,7.0000
2700,691200,256,0.977155,7.1410,0.990345,7.0000
2800,716800,256,0.977019,7.1246,0.987213,7.0000
2900,742400,256,0.983366,7.0823,0.992038,7.0000
3000,768000,256,0.979838,7.1192,0.982437,7.0000
3100,793600,256,0.982424,7.1114,0.984873,7.0000
3200,819200,256,0.976514,7.1253,0.989379,7.0000
3300,844800,256,0.967818,7.0917,0.977997,7.0000
3400,870400,256,0.988984,7.0839,0.989861,7.0000
3500,896000,256,0.981024,7.0980,0.991261,7.0000
3600,921600,256,0.980128,7.0755,0.987537,7.0000
3700,947200,256,0.974336,7.1038,0.986841,7.0000
3800,972800,256,0.981825,7.1102,0.993154,7.0000
3900,998400,256,0.977960,7.0625,0.988420,7.0000
4000,1024000,256,0.981222,7.0796,0.992974,7.0000
4100,1049600,256,0.986273,7.0721,0.991467,7.0000
4200,1075200,256,0.974299,7.1179,0.986869,7.0000
4300,1100800,256,0.972384,7.0475,0.983479,7.0000
4400,1126400,256,0.978878,7.1056,0.994810,7.0000
4500,1152000,256,0.984473,7.0378,0.993449,7.0000
4600,1177600,256,0.989698,7.0766,0.992722,7.0000
4700,1203200,256,0.991312,7.0388,0.993814,7.0000
4800,1228800,256,0.985791,7.0572,0.990108,7.0000
4900,1254400,256,0.978143,7.0566,0.991593,7.0000
5000,1280000,256,0.984079,7.0660,0.992663,7.0000
5100,1305600,256,0.982635,7.0542,0.982773,7.0000
5200,1331200,256,0.984863,7.0704,0.990570,7.0000
5300,1356800,256,0.986032,7.0550,0.989733,7.0000
5400,1382400,256,0.980652,7.0563,0.988887,7.0000
5500,1408000,256,0.985685,7.0510,0.992719,7.0000
5600,1433600,256,0.973374,7.0575,0.986701,7.0000
5700,1459200,256,0.984638,7.0318,0.990770,7.0000
5800,1484800,256,0.985228,7.0480,0.993233,7.0000
5900,1510400,256,0.980213,7.0655,0.988881,7.0000
6000,1536000,256,0.986527,7.0299,0.990526,7.0000
6100,1561600,256,0.987245,7.0307,0.991478,7.0000
6200,1587200,256,0.980066,7.0371,0.986200,7.0000
6300,1612800,256,0.987564,7.0440,0.990747,7.0000
6400,1638400,256,0.979193,7.0364,0.980413,7.0000
6500,1664000,256,0.987216,7.0242,0.992669,7.0000
6600,1689600,256,0.986572,7.0115,0.983928,7.0000
6700,1715200,256,0.982487,7.0322,0.990935,7.0000
6800,1740800,256,0.984709,7.0253,0.984336,7.0000
6900,1766400,256,0.963962,7.0120,0.971158,7.0000
7000,1792000,256,0.983671,7.0370,0.990978,7.0000
7100,1817600,256,0.986223,7.0280,0.993773,7.0000
7200,1843200,256,0.991169,7.0087,0.993758,7.0000
7300,1868800,256,0.983540,7.0331,0.994288,7.0000
7400,1894400,256,0.984819,7.0239,0.993925,7.0000
7500,1920000,256,0.985490,7.0510,0.995246,7.0000
7600,1945600,256,0.989212,7.0204,0.991597,7.0000
7700,1971200,256,0.968720,7.0142,0.986765,7.0000
7800,1996800,256,0.987881,7.0149,0.993933,7.0000
7900,2022400,256,0.986606,7.0147,0.992007,7.0000
8000,2048000,256,0.988360,7.0198,0.983237,7.0000
8100,2073600,256,0.988666,7.0274,0.991453,7.0000
8200,2099200,256,0.988510,7.0095,0.987095,7.0000
8300,2124800,256,0.992152,7.0086,0.991568,7.0000
8400,2150400,256,0.988603,7.0101,0.993761,7.0000
8500,2176000,256,0.988701,7.0192,0.988036,7.0000
8600,2201600,256,0.977435,7.0201,0.977863,7.0000
8700,2227200,256,0.987384,7.0153,0.993818,7.0000
8800,2252800,256,0.987368,7.0004,0.994752,7.0000
8900,2278400,256,0.973521,7.0329,0.989217,7.0000
9000,2304000,256,0.981383,7.0160,0.988095,7.0000
9100,2329600,256,0.985588,7.0068,0.994451,7.0000
9200,2355200,256,0.983419,7.0150,0.990692,7.0000
9300,2380800,256,0.982930,7.0094,0.984570,7.0000
9400,2406400,256,0.981593,7.0147,0.979186,7.0000
9500,2432000,256,0.984198,7.0199,0.994713,7.0000
9600,2457600,256,0.989370,7.0267,0.990432,7.0000
9700,2483200,256,0.986590,7.0119,0.989364,7.0000
9800,2508800,256,0.985586,7.0118,0.989486,7.0000
9900,2534400,256,0.985164,7.0120,0.987604,7.0000
10000,2560000,256,0.986755,7.0049,0.996825,7.0000
10100,2585600,256,0.985812,7.0043,0.989604,7.0000
10200,2611200,256,0.988895,7.0107,0.994644,7.0000
10300,2636800,256,0.990236,7.0034,0.996121,7.0000
10400,2662400,256,0.983041,7.0096,0.990795,7.0000
10500,2688000,256,0.991117,7.0038,0.993265,7.0000
10600,2713600,256,0.984597,7.0199,0.993269,7.0000
10700,2739200,256,0.983659,7.0095,0.984856,7.0000
10800,2764800,256,0.984639,7.0124,0.982334,7.0000
10900,2790400,256,0.988792,7.0130,0.995675,7.0000
11000,2816000,256,0.987749,7.0195,0.992350,7.0000
11100,2841600,256,0.986154,7.0000,0.995893,7.0000
11200,2867200,256,0.985567,7.0004,0.990643,7.0000
11300,2892800,256,0.989823,7.0000,0.991562,7.0000
11400,2918400,256,0.987160,7.0040,0.989675,7.0000
11500,2944000,256,0.982893,7.0063,0.986306,7.0000
11600,2969600,256,0.990210,7.0000,0.992965,7.0000
11700,2995200,256,0.990598,7.0036,0.995436,7.0000
11800,3020800,256,0.985258,7.0107,0.994249,7.0000
11900,3046400,256,0.991078,7.0026,0.988390,7.0000
12000,3072000,256,0.986367,7.0000,0.993088,7.0000
12100,3097600,256,0.988629,7.0000,0.990196,7.0000
12200,3123200,256,0.988496,7.0000,0.991658,7.0000
12300,3148800,256,0.990426,7.0000,0.993101,7.0000
12400,3174400,256,0.989130,7.0000,0.993528,7.0000
12500,3200000,256,0.988676,7.0000,0.986481,7.0000
12600,3225600,256,0.984445,7.0000,0.993897,7.0000
12700,3251200,256,0.990215,7.0000,0.993334,7.0000
12800,3276800,256,0.987201,7.0000,0.988051,7.0000
12900,3302400,256,0.989263,7.0000,0.991070,7.0000
13000,3328000,256,0.959638,7.0000,0.956525,7.0000
13100,3353600,256,0.988668,7.0000,0.985457,7.0000
13200,3379200,256,0.987311,7.0000,0.994131,7.0000
13300,3404800,256,0.986320,7.0000,0.993293,7.0000
13400,3430400,256,0.984325,7.0000,0.995165,7.0000
13500,3456000,256,0.989972,7.0000,0.993236,7.0000
13600,3481600,256,0.990232,7.0000,0.993378,7.0000
13700,3507200,256,0.989864,7.0000,0.988090,7.0000
13800,3532800,256,0.984130,7.0000,0.995690,7.0000
13900,3558400,256,0.985454,7.0000,0.991563,7.0000
14000,3584000,256,0.984221,7.0000,0.991164,7.0000
14100,3609600,256,0.985745,7.0000,0.992255,7.0000
14200,3635200,256,0.983865,7.0000,0.992278,7.0000
14300,3660800,256,0.986177,7.0000,0.993428,7.0000
