iter,timestep,episodes,train_dist,train_pulses,eval_dist,eval_pulses
149,305152,40,13.851100,49.7500,,
150,307200,40,13.914707,49.4750,14.048280,49.5000
151,309248,41,13.887085,49.6341,,
152,311296,40,14.100327,49.6500,,
153,313344,41,14.383773,49.3902,,
154,315392,40,14.174239,49.7750,,
155,317440,41,14.206238,49.7561,13.957323,50.0000
156,319488,41,14.280127,49.4634,,
157,321536,41,14.061397,49.6585,,
158,323584,40,14.184917,49.7250,,
159,325632,40,14.295874,49.5500,,
160,327680,41,14.122210,49.6098,14.661774,49.5000
161,329728,41,14.113947,49.4878,,
162,331776,40,13.972714,49.7750,,
163,333824,41,14.036377,49.4390,,
164,335872,40,14.366950,49.7250,,
165,337920,41,14.344441,49.5610,14.491592,49.0000
166,339968,41,14.108545,49.6585,,
167,342016,40,14.267392,49.4750,,
168,344064,41,14.202943,49.6098,,
169,346112,41,14.128124,49.3659,,
170,348160,40,14.141226,49.5250,14.189936,49.5000
171,350208,41,14.355896,49.6341,,
172,352256,40,14.094507,49.6000,,
173,354304,41,14.421106,49.4390,,
174,356352,41,14.096896,49.5366,,
175,358400,40,14.208495,49.6000,14.739038,50.0000
176,360448,41,14.379451,49.4878,,
177,362496,41,14.178441,49.5854,,
178,364544,40,14.311963,49.5500,,
179,366592,41,14.163865,49.5610,,
180,368640,40,14.006982,49.4750,14.407902,49.5000
181,370688,41,14.338690,49.5854,,
182,372736,41,14.130224,49.5366,,
183,374784,40,14.135338,49.4250,,
184,376832,41,14.100301,49.4634,,
185,378880,40,14.308602,49.7750,14.098447,49.2500
186,380928,41,14.048158,49.5366,,
187,382976,41,14.239834,49.4146,,
188,385024,40,13.945884,49.6000,,
189,387072,41,14.323495,49.4146,,
190,389120,40,14.038868,49.6250,14.466990,49.5000
191,391168,41,13.912138,49.6341,,
192,393216,40,14.027081,49.4750,,
193,395264,41,13.996825,49.3415,,
194,397312,41,14.081874,49.5122,,
195,399360,40,14.398878,49.7250,14.125612,50.0000
196,401408,41,13.910049,49.3659,,
197,403456,41,14.334723,49.6098,,
198,405504,40,14.394810,49.4750,,
199,407552,41,14.273513,49.5610,,
200,409600,40,14.105614,49.3750,14.208772,49.5000
201,411648,41,14.167128,49.4878,,
202,413696,41,14.687542,49.4634,,
203,415744,40,14.212049,49.5500,,
204,417792,41,14.020623,49.3902,,
205,419840,40,14.029931,49.4750,13.853050,49.5000
206,421888,41,14.549369,49.6585,,
207,423936,40,14.033999,49.7000,,
208,425984,41,13.842418,49.4390,,
209,428032,41,14.221288,49.3415,,
210,430080,40,14.049596,49.5500,14.661885,50.0000
211,432128,41,14.316114,49.4146,,
212,434176,41,14.267957,49.5122,,
213,436224,40,14.068178,49.3000,,
214,438272,41,14.063615,49.6098,,
215,440320,40,14.196921,49.6000,14.268077,49.5000
216,442368,41,14.044327,49.2195,,
217,444416,41,14.163104,49.3415,,
218,446464,40,14.131426,49.5250,,
219,448512,41,14.366621,49.5610,,
220,450560,41,14.150163,49.3415,14.228277,50.0000
221,452608,41,14.188182,49.5366,,
222,454656,41,13.928650,49.5854,,
223,456704,40,14.202706,49.5750,,
224,458752,41,14.443947,49.5610,,
225,460800,40,13.666653,49.1250,14.774009,50.0000
226,462848,41,14.349882,49.4634,,
227,464896,40,14.162614,49.6750,,
228,466944,41,14.057678,49.6585,,
229,468992,41,14.007512,49.3415,,
230,471040,40,14.114409,49.4250,14.169538,50.0000
231,473088,41,14.182046,49.5610,,
232,475136,40,14.130853,49.5750,,
233,477184,41,14.000585,49.4390,,
234,479232,41,14.089718,49.3902,,
235,481280,40,14.218209,49.5500,14.613308,50.0000
236,483328,41,13.945352,49.5854,,
237,485376,41,14.081772,49.4878,,
238,487424,40,14.001251,49.2500,,
239,489472,41,14.429914,49.3902,,
240,491520,41,13.950451,49.3902,13.962150,49.5000
241,493568,41,13.975055,49.6829,,
242,495616,40,14.143617,49.5250,,
243,497664,41,13.967006,49.5122,,
244,499712,41,13.851981,49.4634,,
245,501760,40,14.026412,49.2250,13.984411,49.5000
246,503808,42,14.249687,48.8810,,
247,505856,41,14.505467,48.9756,,
248,507904,40,14.406316,49.3750,,
249,509952,41,13.904571,49.0244,,
250,512000,41,14.195141,49.5366,14.118421,50.0000
251,514048,41,14.196633,49.3171,,
252,516096,41,14.208561,48.9512,,
253,518144,41,14.028346,49.2195,,
254,520192,41,14.158132,49.0244,,
255,522240,41,14.239179,49.0488,13.792076,49.7500
256,524288,41,13.836372,49.2927,,
257,526336,41,14.303838,49.0732,,
258,528384,41,14.362838,49.1220,,
259,530432,41,13.975986,48.9756,,
260,532480,41,14.154139,48.9024,14.067320,47.7500
261,534528,41,13.805980,49.3171,,
262,536576,41,14.249236,48.7073,,
263,538624,41,14.198698,48.8293,,
264,540672,41,13.872808,49.2439,,
265,542720,41,14.094283,49.1463,14.176851,49.2500
266,544768,41,14.240226,49.0000,,
267,546816,41,14.044073,49.3415,,
268,548864,41,14.200785,49.2439,,
269,550912,41,14.563487,49.0244,,
270,552960,41,14.091912,49.1707,14.011734,49.2500
271,555008,41,14.088468,49.0488,,
272,557056,41,14.355116,49.0488,,
273,559104,41,14.165578,49.1951,,
274,561152,41,14.268318,48.9512,,
275,563200,41,14.230685,49.1951,14.678632,50.0000
276,565248,41,14.189737,49.3171,,
277,567296,41,13.917532,48.8049,,
278,569344,41,14.125476,48.9512,,
279,571392,41,14.249182,49.0000,,
280,573440,41,13.784506,49.0976,13.774623,48.5000
281,575488,42,14.338993,48.8095,,
282,577536,40,14.297117,49.4000,,
283,579584,41,13.915034,49.0000,,
284,581632,41,14.486687,49.2439,,
285,583680,41,14.095284,48.9024,14.157546,49.2500
286,585728,41,14.295196,48.9024,,
287,587776,41,14.082316,48.9512,,
288,589824,41,14.060559,49.1220,,
289,591872,42,13.883484,48.7381,,
290,593920,40,14.188304,49.2000,14.421116,48.5000
291,595968,41,14.222958,49.3659,,
292,598016,41,13.962200,48.7561,,
293,600064,41,14.500066,49.0732,,
294,602112,41,14.400726,49.0732,,
295,604160,41,13.945756,49.0976,14.403042,50.0000
296,606208,41,14.510913,49.1707,,
297,608256,41,13.982948,49.4634,,
298,610304,41,14.140958,49.0976,,
299,612352,40,14.133038,49.3750,,
300,614400,41,14.357435,48.9268,14.688046,48.5000
301,616448,41,14.100221,48.9512,,
302,618496,42,14.119410,48.6429,,
303,620544,41,14.124946,48.7561,,
304,622592,41,14.027437,48.9268,,
305,624640,41,14.105706,48.8537,14.136427,48.5000
306,626688,41,14.081620,49.0000,,
307,628736,41,14.428144,49.2927,,
308,630784,41,14.122334,49.0000,,
309,632832,41,14.143172,49.2439,,
310,634880,41,14.238570,48.8049,13.618229,49.5000
311,636928,41,14.248137,49.1707,,
312,638976,41,14.063411,49.2927,,
313,641024,41,14.498010,48.7561,,
314,643072,41,14.251113,49.3171,,
315,645120,41,14.173445,48.8293,15.243861,49.2500
316,647168,41,14.136918,48.8780,,
317,649216,42,14.414175,48.9286,,
318,651264,40,14.124777,49.2250,,
319,653312,41,14.346113,49.1951,,
320,655360,41,14.415545,48.9512,14.385652,49.2500
321,657408,42,14.481752,48.8810,,
322,659456,41,14.226298,48.6829,,
323,661504,41,14.159227,48.9024,,
324,663552,41,14.185886,48.9024,,
325,665600,41,14.389065,49.1220,14.513981,49.5000
326,667648,42,14.424497,48.7619,,
327,669696,41,14.146238,49.0732,,
328,671744,41,14.252643,48.4634,,
329,673792,41,14.193436,48.8537,,
330,675840,41,14.096177,49.2439,13.918827,49.2500
331,677888,41,14.157907,48.9268,,
332,679936,41,14.265248,49.0244,,
333,681984,41,14.079166,49.1951,,
334,684032,41,14.279922,49.0244,,
335,686080,41,14.403664,48.6098,14.732337,49.2500
336,688128,41,13.856473,49.0488,,
337,690176,41,14.515659,48.8293,,
338,692224,42,14.301524,48.8810,,
339,694272,41,14.112437,48.8049,,
340,696320,41,13.890994,48.6098,14.288310,48.5000
341,698368,41,14.068013,49.0976,,
342,700416,41,14.035689,48.7317,,
343,702464,42,14.208522,48.2619,,
344,704512,42,14.126819,48.2381,,
345,706560,41,13.953633,48.5122,13.954333,49.0000
346,708608,42,13.922778,47.7619,,
347,710656,42,14.364069,48.3810,,
348,712704,42,14.274272,48.2381,,
349,714752,41,14.126816,48.8293,,
350,716800,41,14.348976,48.1463,14.177609,50.0000
351,718848,42,14.481024,48.5000,,
352,720896,41,14.205393,48.4878,,
353,722944,42,13.967994,48.5476,,
354,724992,41,14.066798,48.1220,,
355,727040,42,14.027615,48.4048,14.250661,49.0000
356,729088,42,13.964404,48.1190,,
357,731136,41,14.057325,48.7561,,
358,733184,42,14.019241,48.0000,,
359,735232,42,14.084941,47.8095,,
360,737280,42,14.258345,48.0238,13.109617,48.2500
361,739328,42,13.895774,47.7619,,
362,741376,42,14.204187,47.6905,,
363,743424,42,14.221501,48.4286,,
364,745472,41,14.028026,48.7805,,
365,747520,42,14.206872,48.0000,14.545469,48.5000
366,749568,42,14.119388,48.2619,,
367,751616,42,13.961734,48.0238,,
368,753664,42,14.554455,47.9048,,
369,755712,41,14.372615,48.4878,,
370,757760,42,14.194375,47.7143,14.412769,49.0000
371,759808,42,14.247003,47.8095,,
372,761856,42,14.086452,47.7381,,
373,763904,42,14.325345,48.5476,,
374,765952,41,14.298222,48.7805,,
375,768000,41,13.810714,48.5366,13.576540,49.0000
376,770048,43,14.230224,47.6512,,
377,772096,41,14.015058,48.3171,,
378,774144,42,14.553816,48.2619,,
379,776192,41,14.284072,48.3171,,
380,778240,42,14.562301,48.2857,14.760823,47.2500
381,780288,43,14.273765,47.6512,,
382,782336,41,14.391877,47.9512,,
383,784384,42,14.258078,48.1905,,
384,786432,41,14.137923,48.5854,,
385,788480,42,14.357609,48.6190,13.659837,50.0000
386,790528,42,13.898459,47.9286,,
387,792576,42,14.390231,48.0238,,
388,794624,42,14.230885,48.0000,,
389,796672,42,14.196006,47.5000,,
390,798720,42,14.185172,48.4762,13.925225,48.0000
391,800768,42,14.280556,48.0952,,
392,802816,42,13.888645,48.1190,,
393,804864,41,14.179801,48.1707,,
394,806912,42,13.891896,48.5952,,
395,808960,41,14.234541,48.5610,14.277992,49.0000
396,811008,42,14.528211,47.9286,,
397,813056,42,13.860110,47.8333,,
398,815104,42,14.419384,47.8810,,
399,817152,42,14.307973,48.3333,,
400,819200,41,14.315008,48.1463,14.393814,48.5000
401,821248,42,14.145762,48.1905,,
402,823296,42,13.960900,47.8571,,
403,825344,42,13.948493,47.7857,,
404,827392,41,14.258289,48.3415,,
405,829440,42,14.070188,48.3571,14.274093,47.2500
406,831488,42,14.172582,48.3095,,
407,833536,42,14.005502,47.9762,,
408,835584,42,14.365340,48.0714,,
409,837632,41,14.077904,48.0732,,
410,839680,42,13.907954,47.6667,14.894737,47.0000
411,841728,42,14.181215,48.1905,,
412,843776,42,14.091336,48.2857,,
413,845824,42,14.334122,47.7381,,
414,847872,42,13.989236,47.6905,,
415,849920,42,13.843348,47.7381,14.405378,46.0000
416,851968,42,14.209987,47.8333,,
417,854016,42,13.835691,48.0714,,
418,856064,42,14.145844,48.2619,,
419,858112,41,14.399462,48.4146,,
420,860160,42,14.511639,47.9286,13.516591,47.2500
421,862208,42,14.305115,48.0238,,
422,864256,42,14.187201,47.8571,,
423,866304,42,14.076216,48.2143,,
424,868352,42,13.890412,47.4048,,
425,870400,42,13.990832,48.0238,14.839952,47.0000
426,872448,42,14.394678,47.9048,,
427,874496,42,14.397929,48.0476,,
428,876544,42,14.113948,47.7857,,
429,878592,42,14.090598,47.5476,,
430,880640,42,14.459433,47.6429,13.809175,47.0000
431,882688,42,13.879846,48.2381,,
432,884736,42,14.229088,47.9286,,
433,886784,42,14.141387,47.5952,,
434,888832,42,14.233882,47.9286,,
435,890880,42,14.153419,48.0000,13.735442,48.0000
436,892928,42,13.798350,47.8810,,
437,894976,42,13.948874,48.1667,,
438,897024,41,14.321051,48.3902,,
439,899072,42,14.259816,48.1429,,
440,901120,42,14.081980,48.1190,13.971832,47.0000
441,903168,43,14.396521,47.6744,,
442,905216,43,14.174562,46.6512,,
443,907264,42,14.090517,47.0000,,
444,909312,43,13.879623,46.7907,,
445,911360,42,13.976143,47.5714,13.310386,46.2500
446,913408,43,14.341804,46.8837,,
447,915456,43,13.936966,47.0930,,
448,917504,43,14.315793,46.3256,,
449,919552,43,14.056708,46.8837,,
450,921600,43,14.122409,46.8140,15.067755,47.5000
451,923648,43,14.075904,47.3023,,
452,925696,42,14.050105,47.6429,,
453,927744,43,14.089263,47.0698,,
454,929792,42,14.059266,46.9762,,
455,931840,43,14.142746,47.3256,15.489715,46.2500
456,933888,43,13.958388,47.1628,,
457,935936,43,14.276926,47.0930,,
458,937984,42,14.029986,47.6667,,
459,940032,43,13.799670,46.6977,,
460,942080,42,14.224466,47.0476,15.195080,46.2500
461,944128,43,14.229688,46.8837,,
462,946176,43,14.270891,46.6047,,
463,948224,43,14.249840,47.0930,,
464,950272,42,14.308688,46.9762,,
465,952320,43,14.318116,47.5581,14.158558,48.7500
466,954368,43,14.251343,47.2791,,
467,956416,42,14.117126,47.4762,,
468,958464,42,14.260434,47.3095,,
469,960512,43,13.961005,46.9070,,
470,962560,43,14.444361,46.9535,14.676547,47.5000
471,964608,43,14.189804,47.0233,,
472,966656,43,14.106034,46.7674,,
473,968704,43,14.235088,46.7674,,
474,970752,42,14.094701,47.5952,,
475,972800,42,13.927359,47.2857,13.781111,47.5000
476,974848,43,14.003821,47.5349,,
477,976896,43,14.299216,46.6744,,
478,978944,42,14.188473,47.1905,,
479,980992,43,14.242242,46.6977,,
480,983040,43,14.296495,47.2093,14.808399,47.5000
481,985088,43,14.026982,47.0930,,
482,987136,43,14.142391,46.9767,,
483,989184,42,14.076461,47.0000,,
484,991232,43,14.351295,46.9767,,
485,993280,43,14.269082,46.3953,14.953436,48.5000
486,995328,43,14.094254,47.1395,,
487,997376,43,14.554820,47.0698,,
488,999424,43,13.981320,46.7907,,
489,1001472,42,14.259579,46.8571,,
490,1003520,43,14.268672,47.3488,13.720816,47.5000
491,1005568,43,14.241008,47.4884,,
492,1007616,43,13.906995,46.6512,,
493,1009664,42,14.288487,47.0476,,
494,1011712,43,14.137771,47.4419,,
495,1013760,42,14.204151,46.8571,14.688225,46.7500
496,1015808,43,14.453339,47.0233,,
497,1017856,42,14.149060,47.4524,,
498,1019904,43,14.299444,46.9767,,
499,1021952,43,14.275277,46.6512,,
500,1024000,43,14.099641,47.0000,14.897952,47.5000
501,1026048,43,14.183936,46.8837,,
502,1028096,43,14.223905,46.8605,,
503,1030144,43,14.126629,46.4419,,
504,1032192,43,13.974880,47.1628,,
505,1034240,42,14.098357,47.0952,13.808527,45.0000
506,1036288,43,14.147877,47.4419,,
507,1038336,42,14.622220,47.3571,,
508,1040384,43,14.365228,47.1860,,
509,1042432,42,14.222670,47.1429,,
510,1044480,43,14.501715,46.8372,14.224606,46.2500
511,1046528,43,14.180576,46.9767,,
512,1048576,43,14.268357,47.2791,,
513,1050624,42,14.218793,47.2857,,
514,1052672,42,14.013346,47.2381,,
515,1054720,43,14.126842,46.6279,14.654236,46.2500
516,1056768,43,14.060650,46.6744,,
517,1058816,43,14.505351,47.1163,,
518,1060864,42,14.312837,47.2143,,
519,1062912,43,14.225165,47.6512,,
520,1064960,43,13.923523,46.6512,15.294834,48.2500
521,1067008,43,14.405511,47.3721,,
522,1069056,42,14.292248,47.4048,,
523,1071104,43,14.425231,46.6512,,
524,1073152,42,14.252075,47.5238,,
525,1075200,43,14.113886,47.0465,14.655580,47.7500
526,1077248,43,13.988359,46.8605,,
527,1079296,43,13.954939,47.2326,,
528,1081344,42,14.002171,46.8333,,
529,1083392,44,14.291698,46.6591,,
530,1085440,42,14.063843,46.9762,14.870065,46.2500
531,1087488,44,14.293940,46.4318,,
532,1089536,42,14.192136,46.8333,,
533,1091584,43,13.761152,47.0930,,
534,1093632,43,14.290342,46.9535,,
535,1095680,43,14.123648,46.8372,14.105013,47.5000
536,1097728,43,14.182561,47.3023,,
537,1099776,43,13.744454,47.1163,,
538,1101824,43,14.181156,46.6047,,
539,1103872,44,13.982397,45.5227,,
540,1105920,43,14.676870,46.0930,13.560856,47.0000
541,1107968,44,14.050588,46.3864,,
542,1110016,42,13.809057,46.9286,,
543,1112064,44,14.338726,45.6818,,
544,1114112,44,14.460815,46.3409,,
545,1116160,43,14.184874,46.2558,14.930142,46.0000
546,1118208,43,14.326545,46.8140,,
547,1120256,43,14.003154,46.5349,,
548,1122304,44,14.198176,46.1818,,
549,1124352,43,14.478850,46.3023,,
550,1126400,44,14.187182,46.0227,13.424555,46.0000
551,1128448,44,14.165489,45.8182,,
552,1130496,44,13.987297,46.0455,,
553,1132544,43,14.127114,46.3953,,
554,1134592,43,14.296546,46.3488,,
555,1136640,44,14.196855,45.8636,14.285733,47.0000
556,1138688,44,13.998107,45.8636,,
557,1140736,43,13.955903,46.3488,,
558,1142784,44,14.249606,46.3409,,
559,1144832,43,14.051046,46.0930,,
560,1146880,44,13.856758,46.2045,13.763746,49.2500
561,1148928,44,14.277848,46.0682,,
562,1150976,44,14.332440,45.5682,,
563,1153024,44,14.343099,46.0455,,
564,1155072,43,14.045420,46.1163,,
565,1157120,43,14.080300,46.3721,13.060598,45.5000
566,1159168,43,14.200415,46.8372,,
567,1161216,44,14.229861,46.1136,,
568,1163264,43,14.226563,46.3023,,
569,1165312,43,14.222742,46.0465,,
570,1167360,44,13.909181,45.7045,14.338743,45.7500
571,1169408,45,14.128945,45.4000,,
572,1171456,43,14.117663,46.0930,,
573,1173504,44,14.208464,46.1591,,
574,1175552,43,14.030570,45.6977,,
575,1177600,44,14.304558,45.6136,13.266831,47.0000
576,1179648,44,14.164095,45.7500,,
577,1181696,43,14.206763,46.3953,,
578,1183744,44,14.082691,46.2955,,
579,1185792,44,13.981119,45.6591,,
580,1187840,43,14.164477,46.4186,13.946635,48.5000
581,1189888,44,14.295077,46.6364,,
582,1191936,43,14.453728,46.4884,,
583,1193984,43,14.284926,46.7209,,
584,1196032,43,14.193389,45.9535,,
585,1198080,44,13.858586,45.8864,15.308337,47.7500
586,1200128,44,14.206897,45.7273,,
587,1202176,44,14.152055,46.4091,,
588,1204224,43,14.156137,45.7674,,
589,1206272,45,14.056106,45.1778,,
590,1208320,43,14.646830,46.0233,14.912473,46.0000
591,1210368,44,14.246263,46.0000,,
592,1212416,44,13.746873,45.6591,,
593,1214464,43,13.915548,46.3953,,
594,1216512,44,14.282159,45.5682,,
595,1218560,44,14.290438,46.0000,14.871317,45.5000
596,1220608,44,14.368544,45.5682,,
597,1222656,44,14.221213,45.8182,,
598,1224704,44,14.091464,46.2500,,
599,1226752,43,14.240284,45.5116,,
600,1228800,44,14.070544,46.4318,13.722075,46.0000
601,1230848,44,14.261985,46.1136,,
602,1232896,44,14.043438,45.9545,,
603,1234944,44,14.072508,45.5000,,
604,1236992,44,14.084607,45.0682,,
605,1239040,44,14.255323,45.6364,13.680024,45.7500
606,1241088,45,14.149173,45.1556,,
607,1243136,43,14.100045,46.0698,,
608,1245184,44,14.091662,45.9773,,
609,1247232,43,14.184888,46.0000,,
610,1249280,44,14.156146,46.4773,15.433038,47.7500
611,1251328,44,13.992795,45.5682,,
612,1253376,44,14.226753,45.8409,,
613,1255424,44,13.797869,46.3182,,
614,1257472,44,14.377307,45.5227,,
615,1259520,43,14.276343,45.9535,14.904499,45.5000
616,1261568,44,14.085599,45.5227,,
617,1263616,44,14.047995,45.6818,,
618,1265664,44,14.143962,45.5682,,
619,1267712,44,14.455715,45.7500,,
620,1269760,44,14.117899,45.3409,13.726560,45.5000
621,1271808,44,13.964274,45.8864,,
622,1273856,44,13.896029,45.7955,,
623,1275904,44,14.087219,45.4773,,
624,1277952,43,14.249502,46.4419,,
625,1280000,44,14.089676,45.5909,14.133289,46.2500
626,1282048,44,14.285413,45.8864,,
627,1284096,45,14.271974,45.0667,,
628,1286144,43,14.080127,45.7907,,
629,1288192,44,13.923123,46.1364,,
630,1290240,43,13.949441,45.9535,13.481580,46.0000
631,1292288,44,14.426406,45.9545,,
632,1294336,44,14.262372,45.6136,,
633,1296384,44,13.962384,45.7955,,
634,1298432,44,14.069216,45.7955,,
635,1300480,44,14.188104,45.4318,14.308087,45.5000
636,1302528,45,14.220874,45.2444,,
637,1304576,44,14.195469,45.0909,,
638,1306624,45,13.902010,45.0000,,
639,1308672,45,14.161086,44.6889,,
640,1310720,44,14.054037,44.8864,14.096010,43.5000
641,1312768,45,13.978280,45.1333,,
642,1314816,44,13.916034,45.2955,,
643,1316864,45,14.251890,44.9333,,
644,1318912,44,14.413478,45.0000,,
645,1320960,45,14.175431,44.9333,14.425706,45.2500
646,1323008,44,14.250909,45.6136,,
647,1325056,45,14.268078,44.4667,,
648,1327104,45,14.199512,45.2667,,
649,1329152,44,14.158368,45.0682,,
650,1331200,45,14.323001,44.8444,15.093900,44.7500
651,1333248,45,14.342079,44.6667,,
652,1335296,46,14.135373,44.0870,,
653,1337344,44,14.450409,44.8409,,
654,1339392,45,14.023006,44.6889,,
655,1341440,44,14.476676,46.0227,13.954967,44.7500
656,1343488,45,14.160050,44.8667,,
657,1345536,45,14.357444,44.6444,,
658,1347584,45,13.979415,45.1333,,
659,1349632,44,14.292796,45.1818,,
660,1351680,45,13.928754,44.5556,13.604273,46.5000
661,1353728,45,14.343187,44.7333,,
662,1355776,45,14.441901,44.8000,,
663,1357824,45,13.652190,44.7333,,
664,1359872,45,13.830508,44.6000,,
665,1361920,44,14.339714,45.0909,14.510700,45.7500
666,1363968,45,14.257722,44.8444,,
667,1366016,45,14.404527,45.1333,,
