iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.640868,4.0000,0.052427,4.0000
200,51200,256,0.727181,4.0000,0.083262,4.0000
300,76800,256,0.780132,4.0000,0.098892,4.0000
400,102400,256,0.852303,4.0000,0.096511,4.0000
500,128000,256,0.880674,4.0000,0.086915,4.0000
600,153600,256,0.918506,4.0000,0.087901,4.0000
700,179200,256,0.917466,4.0000,0.080936,4.0000
800,204800,256,0.919466,4.0000,0.093371,4.0000
900,230400,256,0.929865,4.0000,0.097041,4.0000
1000,256000,256,0.940726,4.0000,0.100867,4.0000
1100,281600,256,0.936278,4.0000,0.084703,4.0000
1200,307200,256,0.945931,4.0000,0.107081,4.0000
1300,332800,256,0.951794,4.0000,0.092157,4.0000
1400,358400,256,0.938647,4.0000,0.092958,4.0000
1500,384000,256,0.948370,4.0000,0.104172,4.0000
1600,409600,256,0.953544,4.0000,0.098538,4.0000
1700,435200,256,0.953443,4.0000,0.089648,4.0000
1800,460800,256,0.958969,4.0000,0.086130,4.0000
1900,486400,256,0.954402,4.0000,0.079286,4.0000
2000,512000,256,0.958376,4.0000,0.089529,4.0000
2100,537600,256,0.964633,4.0000,0.091152,4.0000
2200,563200,256,0.964696,4.0000,0.102370,4.0000
2300,588800,256,0.952288,4.0000,0.088945,4.0000
2400,614400,256,0.956790,4.0000,0.093605,4.0000
2500,640000,256,0.968801,4.0000,0.109402,4.0000
2600,665600,256,0.545439,4.0000,0.407602,4.0000
2700,691200,256,0.597771,4.0000,0.443231,4.0000
2800,716800,256,0.642326,4.0000,0.442780,4.0000
2900,742400,256,0.673381,4.0000,0.477539,4.0000
3000,768000,256,0.673310,4.0000,0.462109,4.0000
3100,793600,256,0.693078,4.0000,0.497032,4.0000
3200,819200,256,0.685694,4.0000,0.503510,4.0000
3300,844800,256,0.690618,4.0000,0.509330,4.0000
3400,870400,256,0.675591,4.0000,0.495347,4.0000
3500,896000,256,0.696651,4.0000,0.509805,4.0000
3600,921600,256,0.700209,4.0000,0.516973,4.0000
3700,947200,256,0.696198,4.0000,0.519132,4.0000
3800,972800,256,0.703038,4.0000,0.521831,4.0000
3900,998400,256,0.698297,4.0000,0.552363,4.0000
4000,1024000,256,0.713922,4.0000,0.542110,4.0000
4100,1049600,256,0.717625,4.0000,0.545000,4.0000
4200,1075200,256,0.717417,4.0000,0.503597,4.0000
4300,1100800,256,0.738347,4.0000,0.509631,4.0000
4400,1126400,256,0.715671,4.0000,0.513216,4.0000
4500,1152000,256,0.730418,4.0000,0.511414,4.0000
4600,1177600,256,0.713944,4.0000,0.510737,4.0000
4700,1203200,256,0.728996,4.0000,0.500578,4.0000
4800,1228800,256,0.720303,4.0000,0.512018,4.0000
4900,1254400,256,0.720594,4.0000,0.529665,4.0000
5000,1280000,256,0.710738,4.0000,0.515419,4.0000
5100,1305600,256,0.731669,4.0000,0.517373,4.0000
5200,1331200,256,0.738869,4.0000,0.498948,4.0000
5300,1356800,256,0.738644,4.0000,0.492994,4.0000
5400,1382400,256,0.743335,4.0000,0.498463,4.0000
5500,1408000,256,0.760921,4.0000,0.538298,4.0000
5600,1433600,256,0.734710,4.0000,0.535501,4.0000
5700,1459200,256,0.742009,4.0000,0.506004,4.0000
5800,1484800,256,0.768274,4.0000,0.520580,4.0000
5900,1510400,256,0.745364,4.0000,0.524276,4.0000
6000,1536000,256,0.744190,4.0000,0.534204,4.0000
6100,1561600,256,0.758417,4.0000,0.504007,4.0000
6200,1587200,256,0.762218,4.0000,0.488047,4.0000
6300,1612800,256,0.771174,4.0000,0.517184,4.0000
6400,1638400,256,0.741473,4.0000,0.492416,4.0000
6500,1664000,256,0.750994,4.0000,0.481658,4.0000
6600,1689600,256,0.728003,4.0000,0.441771,4.0000
6700,1715200,256,0.762393,4.0000,0.472610,4.0000
6800,1740800,256,0.757602,4.0000,0.494822,4.0000
6900,1766400,256,0.753275,4.0000,0.457626,4.0000
7000,1792000,256,0.782011,4.0000,0.453863,4.0000
7100,1817600,256,0.748001,4.0000,0.465413,4.0000
7200,1843200,256,0.754493,4.0000,0.504661,4.0000
7300,1868800,256,0.794523,4.0000,0.483489,4.0000
