iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.677140,6.0000,0.063693,6.0000
200,51200,256,0.817961,6.0000,0.046832,6.0000
300,76800,256,0.858507,6.0000,0.067617,6.0000
400,102400,256,0.915081,6.0000,0.113658,6.0000
500,128000,256,0.923161,6.0000,0.103101,6.0000
600,153600,256,0.937209,6.0000,0.115196,6.0000
700,179200,256,0.937897,6.0000,0.106100,6.0000
800,204800,256,0.949561,6.0000,0.105178,6.0000
900,230400,256,0.959039,6.0000,0.124277,6.0000
1000,256000,256,0.960043,6.0000,0.095794,6.0000
1100,281600,256,0.956200,6.0000,0.105062,6.0000
1200,307200,256,0.966894,6.0000,0.098170,6.0000
1300,332800,256,0.960140,6.0000,0.111358,6.0000
1400,358400,256,0.962674,6.0000,0.114369,6.0000
1500,384000,256,0.968770,6.0000,0.118007,6.0000
1600,409600,256,0.637879,6.0000,0.326445,6.0000
1700,435200,256,0.653856,6.0000,0.305747,6.0000
1800,460800,256,0.693060,6.0000,0.369746,6.0000
1900,486400,256,0.681547,6.0000,0.403599,6.0000
2000,512000,256,0.710803,6.0000,0.386573,6.0000
2100,537600,256,0.723284,6.0000,0.440910,6.0000
2200,563200,256,0.733786,6.0000,0.408740,6.0000
2300,588800,256,0.738252,6.0000,0.471754,6.0000
2400,614400,256,0.751718,6.0000,0.461781,6.0000
2500,640000,256,0.780369,6.0000,0.496067,6.0000
2600,665600,256,0.739320,6.0000,0.432896,6.0000
2700,691200,256,0.744214,6.0000,0.510798,6.0000
2800,716800,256,0.736155,6.0000,0.497620,6.0000
2900,742400,256,0.755610,6.0000,0.478036,6.0000
3000,768000,256,0.761332,6.0000,0.466924,6.0000
3100,793600,256,0.783359,6.0000,0.484565,6.0000
3200,819200,256,0.768293,6.0000,0.457666,6.0000
3300,844800,256,0.785322,6.0000,0.480027,6.0000
3400,870400,256,0.765699,6.0000,0.489656,6.0000
3500,896000,256,0.756147,6.0000,0.512499,6.0000
3600,921600,256,0.780092,6.0000,0.517342,6.0000
3700,947200,256,0.772519,6.0000,0.504613,6.0000
3800,972800,256,0.775413,6.0000,0.540459,6.0000
3900,998400,256,0.779191,6.0000,0.513330,6.0000
4000,1024000,256,0.790688,6.0000,0.520272,6.0000
4100,1049600,256,0.781474,6.0000,0.526994,6.0000
4200,1075200,256,0.787119,6.0000,0.524026,6.0000
4300,1100800,256,0.812322,6.0000,0.534309,6.0000
4400,1126400,256,0.786119,6.0000,0.536364,6.0000
4500,1152000,256,0.783528,6.0000,0.506965,6.0000
4600,1177600,256,0.709604,6.0000,0.530011,6.0000
4700,1203200,256,0.709933,6.0000,0.518602,6.0000
4800,1228800,256,0.714050,6.0000,0.537724,6.0000
4900,1254400,256,0.706713,6.0000,0.566315,6.0000
5000,1280000,256,0.702926,6.0000,0.563810,6.0000
5100,1305600,256,0.699001,6.0000,0.540839,6.0000
5200,1331200,256,0.718426,6.0000,0.542642,6.0000
5300,1356800,256,0.747792,6.0000,0.560415,6.0000
5400,1382400,256,0.708175,6.0000,0.555835,6.0000
5500,1408000,256,0.702278,6.0000,0.580793,6.0000
5600,1433600,256,0.718574,6.0000,0.550017,6.0000
5700,1459200,256,0.739416,6.0000,0.591066,6.0000
5800,1484800,256,0.735214,6.0000,0.581630,6.0000
5900,1510400,256,0.736307,6.0000,0.587858,6.0000
6000,1536000,256,0.742800,6.0000,0.601290,6.0000
6100,1561600,256,0.721162,6.0000,0.590769,6.0000
6200,1587200,256,0.740320,6.0000,0.594626,6.0000
6300,1612800,256,0.739072,6.0000,0.608878,6.0000
6400,1638400,256,0.732672,6.0000,0.599395,6.0000
6500,1664000,256,0.745106,6.0000,0.613315,6.0000
6600,1689600,256,0.762518,6.0000,0.624217,6.0000
6700,1715200,256,0.765131,6.0000,0.626545,6.0000
6800,1740800,256,0.746530,6.0000,0.608837,6.0000
6900,1766400,256,0.743975,6.0000,0.625075,6.0000
7000,1792000,256,0.764209,6.0000,0.613966,6.0000
7100,1817600,256,0.741541,6.0000,0.604341,6.0000
7200,1843200,256,0.759936,6.0000,0.630585,6.0000
7300,1868800,256,0.771902,6.0000,0.643366,6.0000
7400,1894400,256,0.738916,6.0000,0.653665,6.0000
7500,1920000,256,0.757810,6.0000,0.625431,6.0000
7600,1945600,256,0.732332,6.0000,0.678888,6.0000
7700,1971200,256,0.736299,6.0000,0.683776,6.0000
7800,1996800,256,0.733606,6.0000,0.671970,6.0000
7900,2022400,256,0.737149,6.0000,0.650138,6.0000
8000,2048000,256,0.733022,6.0000,0.675273,6.0000
8100,2073600,256,0.748005,6.0000,0.691897,6.0000
8200,2099200,256,0.743735,6.0000,0.700804,6.0000
8300,2124800,256,0.743595,6.0000,0.680612,6.0000
8400,2150400,256,0.713520,6.0000,0.714809,6.0000
8500,2176000,256,0.737997,6.0000,0.689630,6.0000
8600,2201600,256,0.728155,6.0000,0.721515,6.0000
8700,2227200,256,0.741018,6.0000,0.682890,6.0000
8800,2252800,256,0.757597,6.0000,0.707441,6.0000
8900,2278400,256,0.739028,6.0000,0.683785,6.0000
9000,2304000,256,0.749880,6.0000,0.698696,6.0000
9100,2329600,256,0.751864,6.0000,0.689414,6.0000
9200,2355200,256,0.767622,6.0000,0.696483,6.0000
9300,2380800,256,0.762410,6.0000,0.713193,6.0000
9400,2406400,256,0.753236,6.0000,0.693047,6.0000
9500,2432000,256,0.759132,6.0000,0.723681,6.0000
9600,2457600,256,0.727858,6.0000,0.686989,6.0000
9700,2483200,256,0.733157,6.0000,0.730238,6.0000
9800,2508800,256,0.728428,6.0000,0.691018,6.0000
9900,2534400,256,0.754152,6.0000,0.753679,6.0000
10000,2560000,256,0.769301,6.0000,0.721047,6.0000
10100,2585600,256,0.767650,6.0000,0.704308,6.0000
10200,2611200,256,0.745667,6.0000,0.775077,6.0000
10300,2636800,256,0.754247,6.0000,0.739671,6.0000
10400,2662400,256,0.743552,6.0000,0.714981,6.0000
10500,2688000,256,0.760879,6.0000,0.748743,6.0000
10600,2713600,256,0.735690,6.0000,0.740095,6.0000
10700,2739200,256,0.755578,6.0000,0.752084,6.0000
10800,2764800,256,0.765043,6.0000,0.739146,6.0000
10900,2790400,256,0.743232,6.0000,0.727550,6.0000
11000,2816000,256,0.742356,6.0000,0.760696,6.0000
11100,2841600,256,0.754292,6.0000,0.772712,6.0000
11200,2867200,256,0.785716,6.0000,0.777102,6.0000
11300,2892800,256,0.745951,6.0000,0.776103,6.0000
11400,2918400,256,0.759904,6.0000,0.769322,6.0000
11500,2944000,256,0.754985,6.0000,0.763320,6.0000
11600,2969600,256,0.781168,6.0000,0.760753,6.0000
11700,2995200,256,0.766211,6.0000,0.775053,6.0000
11800,3020800,256,0.768967,6.0000,0.758004,6.0000
11900,3046400,256,0.760755,6.0000,0.744728,6.0000
12000,3072000,256,0.748044,6.0000,0.786885,6.0000
12100,3097600,256,0.758651,6.0000,0.780105,6.0000
12200,3123200,256,0.772123,6.0000,0.783065,6.0000
12300,3148800,256,0.751041,6.0000,0.773429,6.0000
12400,3174400,256,0.758556,6.0000,0.797209,6.0000
12500,3200000,256,0.774327,6.0000,0.809148,6.0000
12600,3225600,256,0.776217,6.0000,0.783577,6.0000
12700,3251200,256,0.769987,6.0000,0.750909,6.0000
12800,3276800,256,0.787264,6.0000,0.767418,6.0000
12900,3302400,256,0.765885,6.0000,0.778985,6.0000
13000,3328000,256,0.775566,6.0000,0.783518,6.0000
13100,3353600,256,0.773026,6.0000,0.785033,6.0000
13200,3379200,256,0.762090,6.0000,0.801836,6.0000
13300,3404800,256,0.782983,6.0000,0.803627,6.0000
13400,3430400,256,0.761994,6.0000,0.779970,6.0000
13500,3456000,256,0.744671,6.0000,0.776902,6.0000
13600,3481600,256,0.768556,6.0000,0.779552,6.0000
13700,3507200,256,0.783637,6.0000,0.768581,6.0000
13800,3532800,256,0.756656,6.0000,0.788339,6.0000
13900,3558400,256,0.778225,6.0000,0.808070,6.0000
14000,3584000,256,0.763213,6.0000,0.806755,6.0000
14100,3609600,256,0.777873,6.0000,0.792090,6.0000
14200,3635200,256,0.780609,6.0000,0.788342,6.0000
14300,3660800,256,0.778610,6.0000,0.811846,6.0000
14400,3686400,256,0.776276,6.0000,0.787050,6.0000
14500,3712000,256,0.768899,6.0000,0.796442,6.0000
14600,3737600,256,0.770156,6.0000,0.776154,6.0000
14700,3763200,256,0.768273,6.0000,0.774766,6.0000
14800,3788800,256,0.767380,6.0000,0.793414,6.0000
14900,3814400,256,0.783806,6.0000,0.779471,6.0000
15000,3840000,256,0.793825,6.0000,0.791345,6.0000
15100,3865600,256,0.754765,6.0000,0.804445,6.0000
15200,3891200,256,0.770735,6.0000,0.780275,6.0000
15300,3916800,256,0.768057,6.0000,0.782517,6.0000
15400,3942400,256,0.772843,6.0000,0.791165,6.0000
15500,3968000,256,0.759492,6.0000,0.783093,6.0000
15600,3993600,256,0.777424,6.0000,0.794673,6.0000
15700,4019200,256,0.771289,6.0000,0.777109,6.0000
15800,4044800,256,0.783907,6.0000,0.790991,6.0000
15900,4070400,256,0.756759,6.0000,0.810199,6.0000
16000,4096000,256,0.757400,6.0000,0.818539,6.0000
16100,4121600,256,0.759583,6.0000,0.799595,6.0000
16200,4147200,256,0.777995,6.0000,0.804935,6.0000
16300,4172800,256,0.782293,6.0000,0.816068,6.0000
16400,4198400,256,0.793445,6.0000,0.800338,6.0000
16500,4224000,256,0.761705,6.0000,0.797606,6.0000
16600,4249600,256,0.767418,6.0000,0.814910,6.0000
16700,4275200,256,0.791278,6.0000,0.815928,6.0000
16800,4300800,256,0.782213,6.0000,0.786974,6.0000
16900,4326400,256,0.763416,6.0000,0.783243,6.0000
17000,4352000,256,0.779172,6.0000,0.817816,6.0000
17100,4377600,256,0.789682,6.0000,0.814644,6.0000
17200,4403200,256,0.772569,6.0000,0.817494,6.0000
17300,4428800,256,0.770696,6.0000,0.820772,6.0000
17400,4454400,256,0.765755,6.0000,0.798987,6.0000
17500,4480000,256,0.772726,6.0000,0.796616,6.0000
17600,4505600,256,0.769966,6.0000,0.814992,6.0000
17700,4531200,256,0.777904,6.0000,0.811268,6.0000
17800,4556800,256,0.798644,6.0000,0.794305,6.0000
17900,4582400,256,0.773967,6.0000,0.809432,6.0000
18000,4608000,256,0.804057,6.0000,0.805686,6.0000
18100,4633600,256,0.785569,6.0000,0.805670,6.0000
18200,4659200,256,0.780706,6.0000,0.810166,6.0000
18300,4684800,256,0.802306,6.0000,0.797433,6.0000
18400,4710400,256,0.771765,6.0000,0.794037,6.0000
18500,4736000,256,0.784868,6.0000,0.808442,6.0000
18600,4761600,256,0.783542,6.0000,0.811478,6.0000
18700,4787200,256,0.787647,6.0000,0.807900,6.0000
18800,4812800,256,0.793361,6.0000,0.825153,6.0000
18900,4838400,256,0.799471,6.0000,0.833509,6.0000
19000,4864000,256,0.789068,6.0000,0.803468,6.0000
19100,4889600,256,0.802599,6.0000,0.804478,6.0000
19200,4915200,256,0.791331,6.0000,0.831556,6.0000
19300,4940800,256,0.809278,6.0000,0.819199,6.0000
19400,4966400,256,0.794716,6.0000,0.809073,6.0000
19500,4992000,256,0.788907,6.0000,0.810150,6.0000
19600,5017600,256,0.783853,6.0000,0.808818,6.0000
19700,5043200,256,0.793557,6.0000,0.822005,6.0000
19800,5068800,256,0.785272,6.0000,0.838797,6.0000
19900,5094400,256,0.783093,6.0000,0.818878,6.0000
20000,5120000,256,0.806718,6.0000,0.805428,6.0000
20100,5145600,256,0.799822,6.0000,0.819511,6.0000
20200,5171200,256,0.788586,6.0000,0.812777,6.0000
20300,5196800,256,0.763148,6.0000,0.803063,6.0000
20400,5222400,256,0.773181,6.0000,0.816393,6.0000
20500,5248000,256,0.807199,6.0000,0.826170,6.0000
20600,5273600,256,0.782302,6.0000,0.815908,6.0000
20700,5299200,256,0.798480,6.0000,0.818797,6.0000
20800,5324800,256,0.801408,6.0000,0.821932,6.0000
20900,5350400,256,0.795322,6.0000,0.810477,6.0000
21000,5376000,256,0.790245,6.0000,0.817936,6.0000
21100,5401600,256,0.782288,6.0000,0.813575,6.0000
21200,5427200,256,0.807150,6.0000,0.816515,6.0000
21300,5452800,256,0.797633,6.0000,0.823781,6.0000
21400,5478400,256,0.782919,6.0000,0.820421,6.0000
21500,5504000,256,0.767951,6.0000,0.815387,6.0000
21600,5529600,256,0.809122,6.0000,0.826072,6.0000
21700,5555200,256,0.787140,6.0000,0.830084,6.0000
21800,5580800,256,0.803949,6.0000,0.819019,6.0000
21900,5606400,256,0.785287,6.0000,0.816624,6.0000
22000,5632000,256,0.804434,6.0000,0.826497,6.0000
22100,5657600,256,0.801422,6.0000,0.838148,6.0000
22200,5683200,256,0.782124,6.0000,0.820145,6.0000
22300,5708800,256,0.778860,6.0000,0.825538,6.0000
22400,5734400,256,0.806709,6.0000,0.826806,6.0000
22500,5760000,256,0.785978,6.0000,0.841256,6.0000
22600,5785600,256,0.795774,6.0000,0.819990,6.0000
22700,5811200,256,0.792468,6.0000,0.829962,6.0000
22800,5836800,256,0.790999,6.0000,0.816919,6.0000
22900,5862400,256,0.821737,6.0000,0.816738,6.0000
23000,5888000,256,0.800889,6.0000,0.827432,6.0000
23100,5913600,256,0.796332,6.0000,0.830842,6.0000
23200,5939200,256,0.783190,6.0000,0.828638,6.0000
23300,5964800,256,0.794858,6.0000,0.822739,6.0000
23400,5990400,256,0.796728,6.0000,0.832315,6.0000
23500,6016000,256,0.795417,6.0000,0.822969,6.0000
23600,6041600,256,0.799054,6.0000,0.820985,6.0000
23700,6067200,256,0.789717,6.0000,0.822494,6.0000
23800,6092800,256,0.814005,6.0000,0.826950,6.0000
23900,6118400,256,0.789274,6.0000,0.833652,6.0000
24000,6144000,256,0.798979,6.0000,0.829428,6.0000
24100,6169600,256,0.808462,6.0000,0.831051,6.0000
24200,6195200,256,0.800209,6.0000,0.826290,6.0000
24300,6220800,256,0.809194,6.0000,0.826280,6.0000
24400,6246400,256,0.787371,6.0000,0.824512,6.0000
24500,6272000,256,0.793754,6.0000,0.820396,6.0000
24600,6297600,256,0.784130,6.0000,0.830850,6.0000
24700,6323200,256,0.812816,6.0000,0.830815,6.0000
24800,6348800,256,0.819597,6.0000,0.830991,6.0000
24900,6374400,256,0.799148,6.0000,0.831006,6.0000
25000,6400000,256,0.807192,6.0000,0.828991,6.0000
25100,6425600,256,0.801487,6.0000,0.825409,6.0000
25200,6451200,256,0.814901,6.0000,0.825398,6.0000
25300,6476800,256,0.799256,6.0000,0.816479,6.0000
25400,6502400,256,0.787277,6.0000,0.821363,6.0000
25500,6528000,256,0.821819,6.0000,0.822622,6.0000
25600,6553600,256,0.805264,6.0000,0.817514,6.0000
25700,6579200,256,0.789096,6.0000,0.822392,6.0000
25800,6604800,256,0.804360,6.0000,0.826430,6.0000
25900,6630400,256,0.812239,6.0000,0.827101,6.0000
26000,6656000,256,0.800895,6.0000,0.826163,6.0000
26100,6681600,256,0.801457,6.0000,0.824279,6.0000
26200,6707200,256,0.809682,6.0000,0.824323,6.0000
26300,6732800,256,0.797575,6.0000,0.820086,6.0000
26400,6758400,256,0.811530,6.0000,0.827316,6.0000
26500,6784000,256,0.803820,6.0000,0.824685,6.0000
26600,6809600,256,0.795694,6.0000,0.829907,6.0000
26700,6835200,256,0.789327,6.0000,0.823428,6.0000
26800,6860800,256,0.815664,6.0000,0.819863,6.0000
26900,6886400,256,0.818894,6.0000,0.822987,6.0000
27000,6912000,256,0.793418,6.0000,0.821537,6.0000
27100,6937600,256,0.812828,6.0000,0.816004,6.0000
27200,6963200,256,0.815114,6.0000,0.818128,6.0000
27300,6988800,256,0.801354,6.0000,0.824209,6.0000
27400,7014400,256,0.796180,6.0000,0.823162,6.0000
27500,7040000,256,0.795847,6.0000,0.821915,6.0000
27600,7065600,256,0.808197,6.0000,0.823963,6.0000
27700,7091200,256,0.820213,6.0000,0.824605,6.0000
27800,7116800,256,0.813914,6.0000,0.826274,6.0000
27900,7142400,256,0.799011,6.0000,0.824866,6.0000
28000,7168000,256,0.821550,6.0000,0.825805,6.0000
28100,7193600,256,0.810836,6.0000,0.820548,6.0000
28200,7219200,256,0.806240,6.0000,0.824749,6.0000
28300,7244800,256,0.821648,6.0000,0.822634,6.0000
28400,7270400,256,0.809997,6.0000,0.826703,6.0000
28500,7296000,256,0.809005,6.0000,0.822847,6.0000
28600,7321600,256,0.793583,6.0000,0.825516,6.0000
28700,7347200,256,0.779055,6.0000,0.826134,6.0000
28800,7372800,256,0.804284,6.0000,0.825698,6.0000
28900,7398400,256,0.806288,6.0000,0.826816,6.0000
29000,7424000,256,0.804134,6.0000,0.824054,6.0000
29100,7449600,256,0.804634,6.0000,0.829487,6.0000
29200,7475200,256,0.792521,6.0000,0.822689,6.0000
