iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.040015,1.0351,0.056170,1.0000
200,51200,256,0.041830,1.1333,0.034927,1.0000
300,76800,256,0.042667,1.0205,0.035841,1.0000
400,102400,256,0.042178,1.3654,0.029663,1.7500
500,128000,256,0.036876,1.3400,0.034653,1.2500
600,153600,256,0.044817,1.2394,0.017283,1.0000
700,179200,256,0.037807,1.3449,0.035262,1.0000
800,204800,256,0.039479,1.1305,0.034782,1.0000
900,230400,256,0.043103,1.0910,0.026080,1.0000
1000,256000,256,0.038611,1.0177,0.014321,1.0000
1100,281600,256,0.037179,1.0179,0.019129,1.0000
1200,307200,256,0.036404,1.0032,0.063935,1.0000
1300,332800,256,0.041847,1.0040,0.053291,1.0000
1400,358400,256,0.038357,1.0001,0.010160,1.0000
1500,384000,256,0.034719,1.0000,0.008865,1.0000
1600,409600,256,0.042346,1.0130,0.055744,1.0000
1700,435200,256,0.039709,1.0000,0.036841,1.0000
1800,460800,256,0.038908,1.0059,0.041152,1.0000
1900,486400,256,0.039736,1.0003,0.040908,1.0000
2000,512000,256,0.037632,1.0000,0.048177,1.0000
2100,537600,256,0.033682,1.0062,0.024189,1.0000
2200,563200,256,0.043771,1.0039,0.044581,1.0000
2300,588800,256,0.044925,1.0000,0.010634,1.0000
2400,614400,256,0.042041,1.0001,0.033966,1.0000
2500,640000,256,0.037838,1.0000,0.015963,1.0000
2600,665600,256,0.039738,1.0000,0.065591,1.0000
2700,691200,256,0.040566,1.0143,0.028205,1.0000
2800,716800,256,0.038305,1.0090,0.059771,1.0000
2900,742400,256,0.035390,1.0191,0.022824,1.0000
3000,768000,256,0.039392,1.0411,0.007400,1.0000
3100,793600,256,0.043790,1.0969,0.059240,1.0000
3200,819200,256,0.042196,1.0078,0.027860,1.0000
3300,844800,256,0.041247,1.0636,0.036139,1.0000
3400,870400,256,0.038809,1.0697,0.023449,1.0000
3500,896000,256,0.037138,1.0829,0.032822,1.0000
3600,921600,256,0.036600,1.0575,0.062776,1.0000
3700,947200,256,0.040191,1.0436,0.023949,1.0000
3800,972800,256,0.038681,1.0809,0.030584,1.0000
3900,998400,256,0.041614,1.0443,0.039832,1.0000
4000,1024000,256,0.042517,1.0389,0.047587,1.0000
4100,1049600,256,0.042009,1.0740,0.032949,1.0000
4200,1075200,256,0.040921,1.0405,0.085454,1.0000
4300,1100800,256,0.040038,1.0518,0.034761,1.0000
4400,1126400,256,0.039397,1.0354,0.079813,1.0000
4500,1152000,256,0.040648,1.0381,0.028740,1.0000
4600,1177600,256,0.042988,1.0928,0.058868,1.0000
4700,1203200,256,0.039305,1.0859,0.027640,1.0000
4800,1228800,256,0.040648,1.0641,0.041900,1.0000
4900,1254400,256,0.041633,1.0605,0.019266,1.2500
