iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.020925,1.0109,0.033993,1.0000
200,51200,256,0.020918,1.0847,0.031207,1.0000
300,76800,256,0.019339,1.0083,0.022678,1.0000
400,102400,256,0.019526,1.0981,0.026223,1.2500
500,128000,256,0.021720,1.1609,0.022675,1.0000
600,153600,256,0.020250,1.1253,0.017576,1.0000
700,179200,256,0.019510,1.1078,0.024538,1.0000
800,204800,256,0.019300,1.0322,0.019262,1.0000
900,230400,256,0.020525,1.1508,0.012080,1.0000
1000,256000,256,0.021945,1.0760,0.024227,1.0000
1100,281600,256,0.020596,1.0611,0.017027,1.0000
1200,307200,256,0.021154,1.0541,0.023273,1.0000
1300,332800,256,0.019823,1.0380,0.017937,1.0000
1400,358400,256,0.019529,1.0581,0.011441,1.0000
1500,384000,256,0.019981,1.0152,0.003144,1.0000
1600,409600,256,0.018717,1.0522,0.017975,1.0000
1700,435200,256,0.019232,1.1871,0.004341,1.0000
1800,460800,256,0.018310,1.0511,0.012510,1.0000
1900,486400,256,0.020755,1.0773,0.026042,1.0000
2000,512000,256,0.021113,1.0817,0.014086,1.0000
2100,537600,256,0.020003,1.0909,0.021575,1.0000
2200,563200,256,0.020871,1.0926,0.008094,1.0000
2300,588800,256,0.021719,1.0402,0.032340,1.0000
2400,614400,256,0.020140,1.1122,0.023464,1.2500
2500,640000,256,0.019378,1.1841,0.019763,1.2500
2600,665600,256,0.020750,1.0812,0.015770,1.0000
2700,691200,256,0.022016,1.0901,0.021611,1.0000
2800,716800,256,0.019065,1.0896,0.022762,1.0000
2900,742400,256,0.020122,1.1708,0.021051,1.0000
3000,768000,256,0.021108,1.0966,0.018205,1.0000
3100,793600,256,0.018896,1.1735,0.027079,1.0000
3200,819200,256,0.020358,1.0797,0.035851,1.0000
3300,844800,256,0.020682,1.0771,0.011588,1.0000
3400,870400,256,0.021156,1.0789,0.024808,1.0000
3500,896000,256,0.020628,1.0455,0.023690,1.0000
3600,921600,256,0.020020,1.0463,0.007781,1.0000
3700,947200,256,0.021943,1.0594,0.011307,1.0000
3800,972800,256,0.021286,1.0162,0.021578,1.0000
3900,998400,256,0.020441,1.0138,0.019925,1.0000
4000,1024000,256,0.018819,1.2941,0.020184,1.0000
4100,1049600,256,0.021096,1.1002,0.012501,1.0000
4200,1075200,256,0.022342,1.0772,0.013952,1.0000
4300,1100800,256,0.018484,1.0252,0.019580,1.0000
4400,1126400,256,0.020821,1.0337,0.016076,1.0000
4500,1152000,256,0.021655,1.0093,0.016117,1.0000
4600,1177600,256,0.020048,1.0355,0.019877,1.0000
4700,1203200,256,0.020581,1.0301,0.011381,1.0000
4800,1228800,256,0.022266,1.0093,0.006499,1.0000
4900,1254400,256,0.019474,1.0136,0.013430,1.0000
5000,1280000,256,0.020153,1.0077,0.006508,1.0000
5100,1305600,256,0.018765,1.0145,0.018774,1.0000
5200,1331200,256,0.022512,1.0139,0.030751,1.0000
5300,1356800,256,0.021124,1.0203,0.021069,1.0000
5400,1382400,256,0.019514,1.0231,0.019443,1.0000
5500,1408000,256,0.021600,1.0083,0.020914,1.0000
5600,1433600,256,0.020464,1.0146,0.018972,1.0000
5700,1459200,256,0.018581,1.0357,0.019537,1.0000
5800,1484800,256,0.018621,1.0322,0.016062,1.0000
5900,1510400,256,0.022107,1.0392,0.015706,1.0000
6000,1536000,256,0.020882,1.0526,0.026315,1.0000
6100,1561600,256,0.020461,1.0533,0.023384,1.0000
6200,1587200,256,0.019010,1.1942,0.005905,1.0000
6300,1612800,256,0.018980,1.1008,0.028297,1.0000
6400,1638400,256,0.018373,1.1369,0.009993,1.0000
6500,1664000,256,0.020945,1.1228,0.031299,1.0000
6600,1689600,256,0.020855,1.1098,0.029724,1.0000
6700,1715200,256,0.018894,1.0575,0.016942,1.0000
6800,1740800,256,0.019355,1.0923,0.028074,1.0000
6900,1766400,256,0.019095,1.0747,0.006641,1.0000
7000,1792000,256,0.023293,1.0891,0.019802,1.0000
7100,1817600,256,0.020935,1.0846,0.015292,1.0000
7200,1843200,256,0.021205,1.1607,0.019734,1.0000
7300,1868800,256,0.022639,1.0463,0.020329,1.0000
7400,1894400,256,0.021487,1.0387,0.013674,1.0000
7500,1920000,256,0.020974,1.0437,0.011693,1.0000
7600,1945600,256,0.019469,1.0902,0.030211,1.0000
7700,1971200,256,0.020497,1.0652,0.015243,1.0000
7800,1996800,256,0.020808,1.0465,0.031778,1.0000
7900,2022400,256,0.019438,1.0469,0.013233,1.0000
8000,2048000,256,0.019392,1.0355,0.021044,1.0000
8100,2073600,256,0.019105,1.0379,0.006019,1.0000
8200,2099200,256,0.021563,1.0492,0.011925,1.0000
