iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.062877,1.0172,0.074659,1.0000
200,51200,256,0.068091,1.0225,0.044578,1.0000
300,76800,256,0.084472,1.0116,0.088260,1.0000
400,102400,256,0.133435,1.0001,0.120667,1.0000
500,128000,256,0.159284,1.0000,0.147678,1.0000
600,153600,256,0.176075,1.0000,0.159414,1.0000
700,179200,256,0.194218,1.0000,0.149020,1.0000
800,204800,256,0.194017,1.0000,0.140265,1.0000
900,230400,256,0.177676,1.0000,0.131612,1.0000
1000,256000,256,0.200653,1.0000,0.153433,1.0000
1100,281600,256,0.196674,1.0000,0.155287,1.0000
1200,307200,256,0.204745,1.0000,0.164931,1.0000
1300,332800,256,0.210968,1.0000,0.151546,1.0000
1400,358400,256,0.194339,1.0000,0.153738,1.0000
1500,384000,256,0.187017,1.0000,0.152410,1.0000
1600,409600,256,0.205819,1.0000,0.157765,1.0000
1700,435200,256,0.198372,1.0000,0.146358,1.0000
1800,460800,256,0.202664,1.0000,0.156602,1.0000
1900,486400,256,0.214766,1.0000,0.164742,1.0000
2000,512000,256,0.224735,1.0000,0.162319,1.0000
2100,537600,256,0.208469,1.0000,0.172434,1.0000
2200,563200,256,0.203975,1.0000,0.161334,1.0000
2300,588800,256,0.206470,1.0000,0.158681,1.0000
2400,614400,256,0.198931,1.0000,0.165421,1.0000
2500,640000,256,0.212845,1.0000,0.178568,1.0000
2600,665600,256,0.210562,1.0000,0.184461,1.0000
2700,691200,256,0.223304,1.0000,0.166094,1.0000
2800,716800,256,0.205649,1.0000,0.162460,1.0000
2900,742400,256,0.198460,1.0000,0.165114,1.0000
3000,768000,256,0.201554,1.0000,0.155954,1.0000
3100,793600,256,0.214407,1.0000,0.165571,1.0000
3200,819200,256,0.201599,1.0000,0.168835,1.0000
3300,844800,256,0.213323,1.0000,0.175859,1.0000
3400,870400,256,0.211780,1.0000,0.182809,1.0000
3500,896000,256,0.205757,1.0000,0.170839,1.0000
3600,921600,256,0.228414,1.0000,0.226832,1.0000
3700,947200,256,0.214454,1.0000,0.207701,1.0000
3800,972800,256,0.212665,1.0000,0.221432,1.0000
3900,998400,256,0.209990,1.0000,0.160647,1.0000
4000,1024000,256,0.207051,1.0000,0.189435,1.0000
4100,1049600,256,0.206163,1.0000,0.172224,1.0000
4200,1075200,256,0.222686,1.0000,0.190721,1.0000
4300,1100800,256,0.207663,1.0000,0.162827,1.0000
4400,1126400,256,0.219422,1.0000,0.175136,1.0000
4500,1152000,256,0.223387,1.0000,0.200212,1.0000
4600,1177600,256,0.213025,1.0000,0.199102,1.0000
4700,1203200,256,0.217585,1.0000,0.222224,1.0000
4800,1228800,256,0.218820,1.0000,0.228639,1.0000
4900,1254400,256,0.208909,1.0000,0.228564,1.0000
5000,1280000,256,0.200293,1.0000,0.224383,1.0000
5100,1305600,256,0.212352,1.0000,0.227391,1.0000
5200,1331200,256,0.217211,1.0000,0.217168,1.0000
5300,1356800,256,0.206991,1.0000,0.219041,1.0000
5400,1382400,256,0.224272,1.0000,0.180466,1.0000
5500,1408000,256,0.214408,1.0000,0.250315,1.0000
5600,1433600,256,0.210551,1.0000,0.254974,1.0000
5700,1459200,256,0.226702,1.0000,0.238466,1.0000
5800,1484800,256,0.211314,1.0000,0.208577,1.0000
5900,1510400,256,0.206516,1.0000,0.195222,1.0000
6000,1536000,256,0.211564,1.0000,0.173408,1.0000
6100,1561600,256,0.191747,1.0000,0.196854,1.0000
6200,1587200,256,0.210040,1.0000,0.226111,1.0000
6300,1612800,256,0.206568,1.0000,0.187775,1.0000
6400,1638400,256,0.208774,1.0000,0.195999,1.0000
6500,1664000,256,0.226218,1.0000,0.203780,1.0000
6600,1689600,256,0.210966,1.0000,0.255817,1.0000
6700,1715200,256,0.214788,1.0000,0.233039,1.0000
6800,1740800,256,0.213216,1.0000,0.230755,1.0000
6900,1766400,256,0.207779,1.0000,0.238347,1.0000
7000,1792000,256,0.226066,1.0000,0.206220,1.0000
7100,1817600,256,0.227048,1.0000,0.235120,1.0000
7200,1843200,256,0.214767,1.0000,0.226935,1.0000
7300,1868800,256,0.210539,1.0000,0.242254,1.0000
7400,1894400,256,0.238298,1.0000,0.227447,1.0000
7500,1920000,256,0.217797,1.0000,0.236652,1.0000
7600,1945600,256,0.208867,1.0000,0.279606,1.0000
7700,1971200,256,0.220608,1.0000,0.239812,1.0000
7800,1996800,256,0.212915,1.0000,0.236406,1.0000
7900,2022400,256,0.216881,1.0000,0.247693,1.0000
8000,2048000,256,0.203053,1.0000,0.252104,1.0000
8100,2073600,256,0.222907,1.0000,0.252196,1.0000
8200,2099200,256,0.211926,1.0000,0.252161,1.0000
8300,2124800,256,0.225899,1.0000,0.227464,1.0000
8400,2150400,256,0.218444,1.0000,0.274508,1.0000
8500,2176000,256,0.217341,1.0000,0.246570,1.0000
8600,2201600,256,0.217403,1.0000,0.259717,1.0000
8700,2227200,256,0.223363,1.0000,0.243039,1.0000
8800,2252800,256,0.194079,1.0000,0.224612,1.0000
8900,2278400,256,0.220893,1.0000,0.239915,1.0000
9000,2304000,256,0.220941,1.0000,0.262045,1.0000
9100,2329600,256,0.210440,1.0000,0.264172,1.0000
9200,2355200,256,0.214072,1.0000,0.279022,1.0000
9300,2380800,256,0.202640,1.0000,0.250410,1.0000
9400,2406400,256,0.211365,1.0000,0.266205,1.0000
9500,2432000,256,0.208305,1.0000,0.260879,1.0000
9600,2457600,256,0.209868,1.0000,0.245643,1.0000
