iter,timestep,episodes,train_fidelity,train_pulses,eval_fidelity,eval_pulses
100,25600,256,0.303734,1.0550,0.086722,1.0000
200,51200,256,0.521748,1.0000,0.062419,1.0000
300,76800,256,0.632902,1.0000,0.128124,1.0000
400,102400,256,0.398288,1.0010,0.124510,1.0000
500,128000,256,0.405880,1.0060,0.106247,1.0000
600,153600,256,0.442460,1.0042,0.089495,1.0000
700,179200,256,0.403551,1.0068,0.088436,1.0000
800,204800,256,0.462281,1.0174,0.114998,1.0000
900,230400,256,0.487323,1.0082,0.099537,1.0000
1000,256000,256,0.438739,1.0005,0.109598,1.0000
1100,281600,256,0.455221,1.0000,0.109050,1.0000
1200,307200,256,0.290668,1.0000,0.097127,1.0000
1300,332800,256,0.280479,1.0000,0.095677,1.0000
1400,358400,256,0.311127,1.0000,0.137050,1.0000
1500,384000,256,0.328708,1.0000,0.111751,1.0000
1600,409600,256,0.318188,1.0000,0.145450,1.0000
1700,435200,256,0.310916,1.0000,0.151954,1.0000
1800,460800,256,0.328635,1.0000,0.160184,1.0000
1900,486400,256,0.319395,1.0000,0.138992,1.0000
2000,512000,256,0.262103,1.0000,0.183257,1.0000
2100,537600,256,0.251349,1.0000,0.156807,1.0000
2200,563200,256,0.251651,1.0000,0.233159,1.0000
2300,588800,256,0.279098,1.0000,0.219844,1.0000
2400,614400,256,0.288612,1.0000,0.211954,1.0000
2500,640000,256,0.291211,1.0000,0.240219,1.0000
2600,665600,256,0.260311,1.0000,0.191711,1.0000
2700,691200,256,0.274988,1.0000,0.204399,1.0000
2800,716800,256,0.245468,1.0000,0.208733,1.0000
2900,742400,256,0.252555,1.0000,0.202052,1.0000
3000,768000,256,0.266458,1.0000,0.205932,1.0000
3100,793600,256,0.238729,1.0000,0.211494,1.0000
3200,819200,256,0.252938,1.0000,0.195726,1.0000
3300,844800,256,0.251241,1.0000,0.208692,1.0000
3400,870400,256,0.258379,1.0000,0.204834,1.0000
3500,896000,256,0.254380,1.0000,0.219577,1.0000
3600,921600,256,0.235356,1.0000,0.212766,1.0000
3700,947200,256,0.236582,1.0000,0.187290,1.0000
3800,972800,256,0.247598,1.0000,0.233536,1.0000
3900,998400,256,0.243350,1.0000,0.197461,1.0000
4000,1024000,256,0.248706,1.0000,0.141917,1.0000
4100,1049600,256,0.241470,1.0000,0.188486,1.0000
4200,1075200,256,0.233611,1.0000,0.203860,1.0000
4300,1100800,256,0.242027,1.0000,0.199234,1.0000
4400,1126400,256,0.227370,1.0000,0.195497,1.0000
4500,1152000,256,0.235539,1.0000,0.203129,1.0000
4600,1177600,256,0.226570,1.0000,0.205147,1.0000
4700,1203200,256,0.247705,1.0000,0.111371,1.0000
4800,1228800,256,0.250336,1.0000,0.208592,1.0000
4900,1254400,256,0.260985,1.0000,0.216368,1.0000
5000,1280000,256,0.237589,1.0000,0.219021,1.0000
5100,1305600,256,0.254214,1.0000,0.219324,1.0000
5200,1331200,256,0.228251,1.0000,0.223663,1.0000
5300,1356800,256,0.237758,1.0000,0.190945,1.0000
5400,1382400,256,0.248805,1.0000,0.215148,1.0000
5500,1408000,256,0.251826,1.0000,0.216071,1.0000
5600,1433600,256,0.217897,1.0000,0.205546,1.0000
5700,1459200,256,0.236333,1.0000,0.202944,1.0000
5800,1484800,256,0.240287,1.0000,0.203834,1.0000
5900,1510400,256,0.242188,1.0000,0.180077,1.0000
6000,1536000,256,0.238622,1.0000,0.204494,1.0000
6100,1561600,256,0.222695,1.0000,0.196751,1.0000
6200,1587200,256,0.254252,1.0000,0.208340,1.0000
6300,1612800,256,0.248850,1.0000,0.173610,1.0000
6400,1638400,256,0.234670,1.0000,0.189399,1.0000
6500,1664000,256,0.237155,1.0000,0.197293,1.0000
6600,1689600,256,0.237054,1.0000,0.196168,1.0000
6700,1715200,256,0.239701,1.0000,0.210178,1.0000
6800,1740800,256,0.231208,1.0000,0.203428,1.0000
6900,1766400,256,0.227541,1.0000,0.185185,1.0000
7000,1792000,256,0.243160,1.0000,0.212624,1.0000
7100,1817600,256,0.235593,1.0000,0.158816,1.0000
7200,1843200,256,0.225308,1.0000,0.205227,1.0000
7300,1868800,256,0.227092,1.0000,0.104188,1.0000
7400,1894400,256,0.247798,1.0000,0.210205,1.0000
7500,1920000,256,0.239317,1.0000,0.122844,1.0000
7600,1945600,256,0.240337,1.0000,0.212702,1.0000
7700,1971200,256,0.231020,1.0000,0.169366,1.0000
7800,1996800,256,0.222845,1.0000,0.207917,1.0000
7900,2022400,256,0.234411,1.0000,0.214043,1.0000
8000,2048000,256,0.239656,1.0000,0.209452,1.0000
8100,2073600,256,0.238169,1.0000,0.185371,1.0000
8200,2099200,256,0.242517,1.0000,0.198677,1.0000
8300,2124800,256,0.263086,1.0000,0.248617,1.0000
8400,2150400,256,0.217229,1.0000,0.191909,1.0000
8500,2176000,256,0.221464,1.0000,0.224372,1.0000
8600,2201600,256,0.252157,1.0000,0.237076,1.0000
8700,2227200,256,0.241532,1.0000,0.217476,1.0000
8800,2252800,256,0.224982,1.0000,0.217874,1.0000
8900,2278400,256,0.246503,1.0000,0.202350,1.0000
9000,2304000,256,0.228352,1.0000,0.225067,1.0000
9100,2329600,256,0.233945,1.0000,0.228008,1.0000
9200,2355200,256,0.225693,1.0000,0.182998,1.0000
9300,2380800,256,0.242221,1.0000,0.213757,1.0000
9400,2406400,256,0.253377,1.0000,0.201519,1.0000
9500,2432000,256,0.250702,1.0000,0.219205,1.0000
9600,2457600,256,0.239515,1.0000,0.196729,1.0000
9700,2483200,256,0.207384,1.0000,0.223676,1.0000
9800,2508800,256,0.225843,1.0000,0.209060,1.0000
9900,2534400,256,0.239946,1.0000,0.209846,1.0000
10000,2560000,256,0.242611,1.0000,0.174696,1.0000
10100,2585600,256,0.250899,1.0000,0.188218,1.0000
10200,2611200,256,0.225891,1.0000,0.190883,1.0000
10300,2636800,256,0.225023,1.0000,0.209454,1.0000
10400,2662400,256,0.245181,1.0000,0.227007,1.0000
10500,2688000,256,0.250962,1.0000,0.243666,1.0000
10600,2713600,256,0.228740,1.0000,0.224872,1.0000
10700,2739200,256,0.242827,1.0000,0.246406,1.0000
10800,2764800,256,0.252343,1.0000,0.234103,1.0000
10900,2790400,256,0.244292,1.0000,0.225850,1.0000
11000,2816000,256,0.241777,1.0000,0.250485,1.0000
11100,2841600,256,0.230188,1.0000,0.236497,1.0000
11200,2867200,256,0.244957,1.0000,0.205635,1.0000
11300,2892800,256,0.227408,1.0000,0.185211,1.0000
11400,2918400,256,0.228705,1.0000,0.217800,1.0000
11500,2944000,256,0.245663,1.0000,0.198018,1.0000
11600,2969600,256,0.237201,1.0000,0.158191,1.0000
11700,2995200,256,0.247974,1.0000,0.186438,1.0000
11800,3020800,256,0.234557,1.0000,0.205468,1.0000
11900,3046400,256,0.229128,1.0000,0.198225,1.0000
12000,3072000,256,0.229812,1.0000,0.226064,1.0000
12100,3097600,256,0.238124,1.0000,0.178641,1.0000
12200,3123200,256,0.245699,1.0000,0.206633,1.0000
12300,3148800,256,0.250606,1.0000,0.199991,1.0000
12400,3174400,256,0.235038,1.0000,0.200139,1.0000
12500,3200000,256,0.238276,1.0000,0.223678,1.0000
12600,3225600,256,0.263153,1.0000,0.206874,1.0000
12700,3251200,256,0.233748,1.0000,0.190588,1.0000
12800,3276800,256,0.240898,1.0000,0.173050,1.0000
12900,3302400,256,0.232826,1.0000,0.187147,1.0000
13000,3328000,256,0.232640,1.0000,0.225990,1.0000
13100,3353600,256,0.237836,1.0000,0.222538,1.0000
13200,3379200,256,0.231965,1.0000,0.206764,1.0000
13300,3404800,256,0.220728,1.0000,0.198630,1.0000
13400,3430400,256,0.231848,1.0000,0.225358,1.0000
13500,3456000,256,0.245170,1.0000,0.196641,1.0000
13600,3481600,256,0.233978,1.0000,0.221083,1.0000
13700,3507200,256,0.227735,1.0000,0.203375,1.0000
13800,3532800,256,0.247580,1.0000,0.221160,1.0000
13900,3558400,256,0.228403,1.0000,0.203800,1.0000
14000,3584000,256,0.248428,1.0000,0.214705,1.0000
14100,3609600,256,0.250174,1.0000,0.236725,1.0000
